itemUID,issueDate,itemResidency,duration,durationValue,residency,state,itemType,itemYear,price,birthYear,gender,county,customerUID,age
27923,2015-03-27,T,Annual,1,T,NE,Fish,2015,18.5,1997,Female,otoe,7299,18
44816,2018-05-26,T,Annual,1,T,NE,Fish,2018,23,1997,Female,otoe,7299,21
27888,2015-03-25,T,Annual,1,T,NE,Fish,2015,18.5,1968,Male,hall,7300,47
40560,2017-07-05,T,Annual,1,T,NE,Fish,2017,23,1968,Male,hall,7300,49
43761,2018-03-19,T,Annual,1,T,NE,Fish,2018,23,1968,Male,hall,7300,50
27889,2015-03-25,T,Annual,1,T,NE,Fish,2015,18.5,1948,Female,phelps,7301,67
27924,2015-03-27,F,1-Day,1,F,CO,Fish,2015,8.5,1981,Male,NA,7302,34
27959,2015-03-29,F,Annual,1,F,IA,Hunt,2015,14,1989,Male,NA,7303,26
27988,2015-03-30,F,Season,1,F,NC,Spring Turkey,2015,96,1969,Male,NA,7304,46
27989,2015-03-30,F,Season,1,F,NC,Spring Turkey,2015,96,1969,Male,NA,7304,46
33399,2016-03-22,F,Season,1,F,NC,Spring Turkey,2016,97,1969,Male,NA,7304,47
33400,2016-03-22,F,Season,1,F,NC,Spring Turkey,2016,97,1969,Male,NA,7304,47
39140,2017-04-11,F,Season,1,F,NC,Spring Turkey,2017,109,1969,Male,NA,7304,48
39141,2017-04-11,F,Season,1,F,NC,Spring Turkey,2017,109,1969,Male,NA,7304,48
39142,2017-04-11,F,Season,1,F,NC,Spring Turkey,2017,109,1969,Male,NA,7304,48
43772,2018-03-20,F,Season,1,F,NC,Spring Turkey,2018,109,1969,Male,NA,7304,49
27987,2015-03-30,F,Annual,1,F,CO,Fish,2015,50.5,1987,Female,NA,7305,28
27986,2015-03-30,F,1-Day,1,F,IA,Fish,2015,8.5,1956,Female,NA,7306,59
35443,2016-07-19,T,1-Day,1,T,NE,Fish,2016,7.5,1983,Male,lancaster,7307,33
28019,2015-04-01,F,Season,1,F,CO,Spring Turkey,2015,96,1947,Male,NA,7308,68
28031,2015-04-02,T,Annual,1,T,NE,Fish,2015,18.5,1968,Female,phelps,7309,47
34096,2016-05-01,T,Annual,1,T,NE,Fish,2016,19.5,1968,Female,phelps,7309,48
39853,2017-05-23,T,Annual,1,T,NE,Fish,2017,23,1968,Female,phelps,7309,49
45157,2018-06-12,T,Annual,1,T,NE,Fish,2018,23,1968,Female,phelps,7309,50
28032,2015-04-02,T,Annual,1,T,NE,Fish,2015,18.5,1983,Male,furnas,7310,32
28033,2015-04-02,F,Season,1,F,SD,Spring Turkey,2015,6,2008,Male,NA,7311,7
34072,2016-04-29,F,Season,1,F,SD,Spring Turkey,2016,7,2008,Male,NA,7311,8
34113,2016-05-03,F,Season,1,F,SD,Spring Turkey,2016,7,2008,Male,NA,7311,8
39042,2017-04-08,F,Season,1,F,SD,Spring Turkey,2017,8,2008,Male,NA,7311,9
43968,2018-04-09,F,Season,1,F,SD,Spring Turkey,2018,8,2008,Male,NA,7311,10
47557,2018-11-18,F,Season,1,F,SD,Deer,2018,8,2008,Male,NA,7311,10
44973,2018-06-01,T,3 Year,3,T,NE,Hunt Fish Combo,2018,96,2001,Male,23,7312,17
44982,2018-06-01,NA,3 Year,3,T,NE,WaterFowl,2018,15,2001,Male,23,7312,17
28050,2015-04-03,T,Annual,1,T,NE,Fish,2015,18.5,1951,Male,cuming,7313,64
28051,2015-04-03,T,Annual,1,T,NE,Fish,2015,18.5,1991,Male,lancaster,7314,24
28073,2015-04-04,T,Season,1,T,NE,Spring Turkey,2015,6,2005,Female,garden,7315,10
28165,2015-04-08,T,Season,1,T,NE,Spring Turkey,2015,6,2005,Female,garden,7315,10
33908,2016-04-20,T,Season,1,T,NE,Spring Turkey,2016,7,2005,Female,garden,7315,11
36647,2016-10-27,T,Season,1,T,NE,Deer,2016,7,2005,Female,garden,7315,11
41332,2017-09-09,T,Season,1,T,NE,Deer,2017,8,2005,Female,garden,7315,12
41746,2017-10-17,T,Season,1,T,NE,Fall Turkey,2017,8,2005,Female,garden,7315,12
46687,2018-10-18,T,Season,1,T,NE,Deer,2018,8,2005,Female,garden,7315,13
46688,2018-10-18,T,Season,1,T,NE,Fall Turkey,2018,8,2005,Female,garden,7315,13
28074,2015-04-04,T,Annual,1,T,NE,Fish,2015,18.5,1962,Female,douglas,7316,53
28094,2015-04-05,F,Season,1,F,IN,Spring Turkey,2015,96,1992,Male,NA,7317,23
28095,2015-04-05,F,Season,1,F,IN,Spring Turkey,2015,96,1992,Male,NA,7317,23
28096,2015-04-05,F,Annual,1,F,NE,Fish,2015,50.5,1954,Male,lancaster,7318,61
28097,2015-04-05,T,Annual,1,T,NE,Fish,2015,18.5,1972,Female,douglas,7319,43
28098,2015-04-05,T,Annual,1,T,NE,Fish,2015,18.5,1971,Male,douglas,7320,44
33137,2016-03-02,T,Annual,1,T,NE,Fish,2016,19.5,1971,Male,douglas,7320,45
28125,2015-04-06,T,Annual,1,T,NE,Fish,2015,18.5,1978,Male,douglas,7321,37
33873,2016-04-18,T,Annual,1,T,NE,Fish,2016,19.5,1978,Male,douglas,7321,38
40498,2017-06-30,T,Annual,1,T,NE,Fish,2017,23,1978,Male,douglas,7321,39
28126,2015-04-06,T,Annual,1,T,NE,Fish,2015,18.5,1989,Male,douglas,7322,26
3216,2010-08-06,T,Annual,1,T,NE,Fish,2010,18.5,1952,Male,douglas,7323,58
11819,2012-03-12,T,Annual,1,T,NE,Fish,2012,18.5,1952,Male,douglas,7323,60
17665,2013-04-15,T,Annual,1,T,NE,Fish,2013,18.5,1952,Male,douglas,7323,61
22918,2014-04-19,T,Annual,1,T,NE,Fish,2014,18.5,1952,Male,douglas,7323,62
28130,2015-04-06,T,Annual,1,T,NE,Fish,2015,18.5,1952,Male,douglas,7323,63
33714,2016-04-11,T,3 Year,3,T,NE,Fish,2016,50,1952,Male,douglas,7323,64
28132,2015-04-06,F,1-Day,1,F,NE,Fish,2015,8.5,1959,Male,lancaster,7324,56
28129,2015-04-06,T,Annual,1,T,NE,Fish,2015,18.5,1997,Male,douglas,7325,18
33093,2016-02-28,T,Annual,1,T,NE,Fish,2016,19.5,1997,Male,douglas,7325,19
38526,2017-02-15,T,Annual,1,T,NE,Fish,2017,23,1997,Male,douglas,7325,20
41513,2017-09-29,T,Season,1,T,NE,Deer,2017,37,1997,Male,douglas,7325,20
28127,2015-04-06,T,Annual,1,T,NE,Fish,2015,18.5,2000,Male,douglas,7326,15
28128,2015-04-06,T,Annual,1,T,NE,Fish,2015,18.5,1993,Male,madison,7327,22
28150,2015-04-07,F,1-Day,1,F,CO,Fish,2015,8.5,1991,Female,NA,7328,24
28149,2015-04-07,T,Annual,1,T,NE,Fish,2015,18.5,1987,Male,douglas,7329,28
35956,2016-09-05,T,Annual,1,T,NE,Fish,2016,19.5,1987,Male,douglas,7329,29
28148,2015-04-07,T,Annual,1,T,NE,Fish,2015,18.5,1994,Male,scotts bluff,7330,21
24779,2014-08-09,T,Annual,1,T,NE,Fish,2014,18.5,1962,Male,colfax,7331,52
28164,2015-04-08,T,Annual,1,T,NE,Fish,2015,18.5,1962,Male,colfax,7331,53
37324,2016-11-13,T,Annual,1,T,NE,Hunt,2016,15,1962,Male,colfax,7331,54
28602,2015-04-30,T,Season,1,T,NE,Spring Turkey,2015,6,2006,Male,sarpy,7332,9
46935,2018-10-30,T,Season,1,T,NE,Deer,2018,8,2006,Male,sarpy,7332,12
22155,2014-01-26,T,Annual,1,T,NE,Hunt Fish Combo,2014,30,1990,Male,douglas,7333,24
22157,2014-01-26,NA,Annual,1,T,NE,WaterFowl,2014,5,1990,Male,douglas,7333,24
28162,2015-04-08,T,Annual,1,T,NE,Hunt Fish Combo,2015,30,1990,Male,douglas,7333,25
28163,2015-04-08,T,Season,1,T,NE,Spring Turkey,2015,24,1990,Male,douglas,7333,25
28736,2015-05-06,T,Season,1,T,NE,Spring Turkey,2015,24,1990,Male,douglas,7333,25
28737,2015-05-06,T,Season,1,T,NE,Spring Turkey,2015,24,1990,Male,douglas,7333,25
28166,2015-04-08,F,Season,1,F,CO,Spring Turkey,2015,6,2001,Male,NA,7334,14
28167,2015-04-08,F,Season,1,F,CO,Spring Turkey,2015,6,2001,Male,NA,7334,14
28261,2015-04-13,F,Season,1,F,CO,Spring Turkey,2015,6,2001,Male,NA,7334,14
28175,2015-04-09,T,Annual,1,T,NE,Fish,2015,18.5,1993,Male,lancaster,7335,22
28194,2015-04-11,T,Annual,1,T,NE,Fish,2015,18.5,1975,Male,douglas,7336,40
45382,2018-06-29,T,Annual,1,T,NE,Fish,2018,23,1975,Male,douglas,7336,43
28193,2015-04-11,F,Annual,1,F,TN,Hunt,2015,81,1983,Male,NA,7337,32
28223,2015-04-12,T,Annual,1,T,NE,Fish,2015,18.5,1973,Male,hall,7338,42
28225,2015-04-12,F,3-Day,1,F,CO,Fish,2015,17.5,1980,Male,NA,7339,35
28227,2015-04-12,T,Annual,1,T,NE,Fish,2015,18.5,1998,Male,lincoln,7340,17
34901,2016-06-12,T,1-Day,1,T,NE,Fish,2016,7.5,1998,Male,lincoln,7340,18
34977,2016-06-19,T,Annual,1,T,NE,Fish,2016,19.5,1998,Male,lincoln,7340,18
28228,2015-04-12,T,1-Day,1,T,NE,Fish,2015,6.5,1975,Male,lancaster,7341,40
28224,2015-04-12,F,3-Day,1,F,CO,Fish,2015,17.5,1966,Male,NA,7342,49
28222,2015-04-12,T,Season,1,T,NE,Spring Turkey,2015,6,2001,Female,douglas,7343,14
28226,2015-04-12,F,Season,1,F,CO,Spring Turkey,2015,6,2007,Male,NA,7344,8
28255,2015-04-13,T,Annual,1,T,NE,Fish,2015,18.5,1963,Female,douglas,7345,52
28259,2015-04-13,T,Annual,1,T,NE,Fish,2015,18.5,1957,Male,greeley,7346,58
35215,2016-07-04,T,Annual,1,T,NE,Fish,2016,19.5,1957,Male,greeley,7346,59
1225,2010-04-11,F,Annual,1,F,CO,Fish,2010,50.5,1941,Male,NA,7347,69
7213,2011-04-30,F,Annual,1,F,CO,Fish,2011,50.5,1941,Male,NA,7347,70
11935,2012-03-18,F,Annual,1,F,CO,Fish,2012,50.5,1941,Male,NA,7347,71
17339,2013-03-31,F,Annual,1,F,CO,Fish,2013,50.5,1941,Male,NA,7347,72
23955,2014-06-11,T,Annual,1,F,CO,Fish,2014,18.5,1941,Male,NA,7347,73
28257,2015-04-13,F,Annual,1,F,CO,Fish,2015,50.5,1941,Male,NA,7347,74
28256,2015-04-13,T,Annual,1,T,NE,Fish,2015,18.5,1956,Female,sarpy,7348,59
28258,2015-04-13,T,Annual,1,T,Ne,Fish,2015,18.5,1989,Male,douglas,7349,26
28278,2015-04-14,T,Annual,1,T,NE,Fish,2015,18.5,1920,Male,sarpy,7350,95
28276,2015-04-14,T,Annual,1,T,NE,Fish,2015,18.5,1999,Male,buffalo,7351,16
28279,2015-04-14,T,Annual,1,T,NE,Fish,2015,18.5,1957,Female,douglas,7352,58
40610,2017-07-11,T,Annual,1,T,NE,Fish,2017,23,1957,Female,douglas,7352,60
44173,2018-04-23,T,Annual,1,T,NE,Fish,2018,23,1957,Female,douglas,7352,61
28275,2015-04-14,T,Annual,1,T,NE,Fish,2015,18.5,1990,Male,madison,7353,25
40567,2017-07-06,T,Annual,1,T,NE,Fish,2017,23,1990,Male,madison,7353,27
45439,2018-07-03,T,Annual,1,T,NE,Fish,2018,23,1990,Male,madison,7353,28
28277,2015-04-14,T,Annual,1,T,NE,Fish,2015,18.5,1965,Male,lancaster,7354,50
32881,2016-01-24,T,Annual,1,T,NE,Fish,2016,19.5,1965,Male,lancaster,7354,51
38367,2017-01-22,T,Annual,1,T,NE,Fish,2017,23,1965,Male,lancaster,7354,52
44048,2018-04-15,T,Annual,1,T,NE,Fish,2018,23,1965,Male,lancaster,7354,53
28300,2015-04-15,T,Annual,1,T,NE,Fish,2015,18.5,1949,Male,saunders,7355,66
28296,2015-04-15,T,Annual,1,T,NE,Fish,2015,18.5,1974,Male,jefferson,7356,41
34599,2016-05-30,T,Annual,1,T,NE,Fish,2016,19.5,1974,Male,jefferson,7356,42
40172,2017-06-06,T,Annual,1,T,NE,Fish,2017,23,1974,Male,jefferson,7356,43
28295,2015-04-15,T,Annual,1,T,NE,Fish,2015,18.5,1993,Male,adams,7357,22
33586,2016-04-04,T,Annual,1,T,NE,Fish,2016,19.5,1993,Male,adams,7357,23
45238,2018-06-18,T,Annual,1,T,NE,Fish,2018,23,1993,Male,adams,7357,25
28297,2015-04-15,F,Season,1,F,MO,Spring Turkey,2015,96,1992,Male,NA,7358,23
28298,2015-04-15,F,Season,1,F,MO,Spring Turkey,2015,96,1992,Male,NA,7358,23
33541,2016-04-02,F,Season,1,F,MO,Spring Turkey,2016,97,1992,Male,NA,7358,24
33542,2016-04-02,F,Season,1,F,MO,Spring Turkey,2016,97,1992,Male,NA,7358,24
28313,2015-04-16,T,1-Day,1,T,NE,Fish,2015,6.5,1990,Male,lancaster,7359,25
43365,2018-01-15,T,1-Day,1,T,NE,Fish,2018,9,1990,Male,lancaster,7359,28
28314,2015-04-16,T,Annual,1,T,NE,Fish,2015,18.5,1995,Female,antelope,7360,20
34902,2016-06-12,T,Annual,1,T,NE,Fish,2016,19.5,1995,Female,antelope,7360,21
41413,2017-09-17,T,3-Day,1,T,NE,Fish,2017,16,1995,Female,antelope,7360,22
46748,2018-10-21,T,Annual,1,T,NE,Hunt,2018,18,1995,Female,antelope,7360,23
28327,2015-04-17,T,Annual,1,T,NE,Fish,2015,18.5,1971,Male,madison,7361,44
28328,2015-04-17,T,Annual,1,T,NE,Fish,2015,18.5,1953,Female,otoe,7362,62
33798,2016-04-16,T,Annual,1,T,NE,Fish,2016,19.5,1953,Female,otoe,7362,63
39178,2017-04-14,T,Annual,1,T,NE,Fish,2017,23,1953,Female,otoe,7362,64
43800,2018-03-24,T,Annual,1,T,NE,Fish,2018,23,1953,Female,otoe,7362,65
28350,2015-04-18,T,Season,1,T,NE,Spring Turkey,2015,6,2005,Male,adams,7363,10
36608,2016-10-25,T,Season,1,T,NE,Deer,2016,7,2005,Male,adams,7363,11
36609,2016-10-25,T,Season,1,T,NE,Fall Turkey,2016,7,2005,Male,adams,7363,11
37135,2016-11-11,T,Season,1,T,NE,Deer,2016,7,2005,Male,adams,7363,11
39331,2017-04-18,T,Season,1,T,NE,Spring Turkey,2017,8,2005,Male,adams,7363,12
41611,2017-10-06,T,Season,1,T,NE,Deer,2017,8,2005,Male,adams,7363,12
41612,2017-10-06,T,Season,1,T,NE,Deer,2017,8,2005,Male,adams,7363,12
46705,2018-10-19,T,Season,1,T,NE,Deer,2018,8,2005,Male,adams,7363,13
47708,2018-12-09,T,Season,1,T,NE,Deer,2018,8,2005,Male,adams,7363,13
28349,2015-04-18,F,3-Day,1,F,MN,Fish,2015,17.5,1971,Female,NA,7364,44
40308,2017-06-18,F,3-Day,1,F,MN,Fish,2017,22,1971,Female,NA,7364,46
44674,2018-05-17,T,Annual,1,T,NE,Fish,2018,23,1962,Male,jefferson,7365,56
28391,2015-04-19,F,3-Day,1,F,IA,Fish,2015,17.5,1975,Male,NA,7366,40
28390,2015-04-19,F,Season,1,F,IN,Spring Turkey,2015,96,1965,Female,NA,7367,50
28426,2015-04-20,T,Annual,1,T,NE,Fish,2015,18.5,1981,Male,lancaster,7368,34
33874,2016-04-18,T,Annual,1,T,NE,Fish,2016,19.5,1981,Male,lancaster,7368,35
28428,2015-04-20,T,Annual,1,T,NE,Fish,2015,18.5,1985,Male,dodge,7369,30
28427,2015-04-20,F,Season,1,F,PA,Spring Turkey,2015,96,1972,Male,NA,7370,43
28449,2015-04-21,F,Season,1,F,IL,Spring Turkey,2015,6,2006,Male,NA,7371,9
28450,2015-04-21,F,Season,1,F,IL,Spring Turkey,2015,6,2006,Male,NA,7371,9
28451,2015-04-21,F,Season,1,F,IL,Spring Turkey,2015,6,2006,Male,NA,7371,9
28452,2015-04-21,T,Annual,1,T,NE,Fish,2015,18.5,1995,Male,dixon,7372,20
34601,2016-05-30,T,Annual,1,T,NE,Fish,2016,19.5,1995,Male,dixon,7372,21
44689,2018-05-18,T,Annual,1,T,NE,Fish,2018,23,1995,Male,dixon,7372,23
28465,2015-04-22,F,Season,1,F,PA,Spring Turkey,2015,96,1987,Male,NA,7373,28
28466,2015-04-22,F,Season,1,F,PA,Spring Turkey,2015,96,1987,Male,NA,7373,28
28464,2015-04-22,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1939,Male,douglas,7374,76
28495,2015-04-24,T,1-Day,1,T,NE,Fish,2015,6.5,1992,Male,kearney,7375,23
30901,2015-10-12,T,Season,1,T,NE,Deer,2015,30,1996,Male,lincoln,7376,19
36610,2016-10-25,T,Season,1,T,NE,Deer,2016,31,1996,Male,lincoln,7376,20
28510,2015-04-25,T,Annual,1,T,NE,Fish,2015,18.5,1987,Female,douglas,7377,28
28509,2015-04-25,T,Annual,1,T,IA,Fish,2015,18.5,1999,Female,NA,7378,16
28532,2015-04-26,T,Annual,1,T,NE,Fish,2015,18.5,1983,Male,custer,7379,32
33208,2016-03-08,T,Annual,1,T,NE,Fish,2016,19.5,1983,Male,custer,7379,33
28531,2015-04-26,T,Annual,1,T,NE,Fish,2015,18.5,1990,Male,knox,7380,25
28533,2015-04-26,T,Annual,1,T,NE,Fish,2015,18.5,1993,Female,box butte,7381,22
28558,2015-04-27,F,1-Day,1,F,IL,Fish,2015,8.5,1937,Male,NA,7382,78
28559,2015-04-27,F,1-Day,1,F,IL,Fish,2015,8.5,1937,Male,NA,7382,78
28561,2015-04-27,F,1-Day,1,F,CO,Fish,2015,8.5,1983,Male,NA,7383,32
28555,2015-04-27,F,Season,1,F,MN,Spring Turkey,2015,96,1972,Male,NA,7384,43
42517,2017-11-12,T,Season,1,T,NE,Deer,2017,8,2002,Male,scotts bluff,7385,15
46040,2018-08-26,T,Season,1,T,NE,Deer,2018,37,2002,Male,scotts bluff,7385,16
47403,2018-11-11,T,Season,1,T,NE,Deer,2018,8,2002,Male,scotts bluff,7385,16
28562,2015-04-27,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1929,Male,douglas,7386,86
28557,2015-04-27,F,1-Day,1,F,WY,Fish,2015,8.5,1989,Male,NA,7387,26
35351,2016-07-13,F,1-Day,1,F,WY,Fish,2016,9.5,1989,Male,NA,7387,27
35352,2016-07-13,F,1-Day,1,F,WY,Fish,2016,9.5,1989,Male,NA,7387,27
28556,2015-04-27,F,Annual,1,F,CO,Fish,2015,50.5,1970,Male,NA,7388,45
28560,2015-04-27,F,Season,1,F,AR,Spring Turkey,2015,96,1970,Male,NA,7389,45
33245,2016-03-11,F,Season,1,F,WY,Spring Turkey,2016,97,1952,Male,NA,7390,64
39484,2017-04-24,F,Season,1,F,WY,Spring Turkey,2017,109,1952,Male,NA,7390,65
42196,2017-11-07,F,Season,1,F,WY,Deer,2017,242,1952,Male,NA,7390,65
43777,2018-03-21,F,Season,1,F,WY,Spring Turkey,2018,109,1952,Male,NA,7390,66
43778,2018-03-21,F,Season,1,F,WY,Spring Turkey,2018,109,1952,Male,NA,7390,66
47036,2018-11-03,F,Season,1,F,WY,Deer,2018,242,1952,Male,NA,7390,66
28615,2015-05-01,F,Season,1,F,GA,Spring Turkey,2015,96,1983,Male,NA,7391,32
30813,2015-10-05,T,Season,1,T,NE,Deer,2015,30,1991,Female,madison,7392,24
35836,2016-08-30,T,Season,1,T,NE,Deer,2016,31,1991,Female,madison,7392,25
28636,2015-05-02,T,Annual,1,T,NE,Fish,2015,18.5,1975,Female,box butte,7393,40
28635,2015-05-02,T,1-Day,1,T,NE,Fish,2015,6.5,1960,Male,lancaster,7394,55
28637,2015-05-02,T,Annual,1,T,NE,Fish,2015,18.5,1990,Male,hall,7395,25
28638,2015-05-02,F,1-Day,1,F,CO,Fish,2015,8.5,1954,Male,NA,7396,61
32081,2015-11-27,F,2-Day,1,F,CO,Hunt,2015,56,1954,Male,NA,7396,61
34309,2016-05-14,F,3-Day,1,F,CO,Fish,2016,18.5,1954,Male,NA,7396,62
37559,2016-11-25,F,2-Day,1,F,CO,Hunt,2016,57,1954,Male,NA,7396,62
42711,2017-11-24,F,2-Day,1,F,CO,Hunt,2017,67,1954,Male,NA,7396,63
28687,2015-05-04,F,Season,1,F,AR,Spring Turkey,2015,96,1979,Male,NA,7397,36
28661,2015-05-03,T,Annual,1,T,NE,Fish,2015,18.5,1977,Male,sarpy,7398,38
28662,2015-05-03,F,Season,1,F,CO,Spring Turkey,2015,96,1961,Male,NA,7399,54
33835,2016-04-17,F,Season,1,F,CO,Spring Turkey,2016,97,1961,Male,NA,7399,55
39544,2017-04-28,F,Season,1,F,CO,Spring Turkey,2017,109,1961,Male,NA,7399,56
28690,2015-05-04,T,Annual,1,T,NE,Fish,2015,18.5,1997,Female,dakota,7400,18
28688,2015-05-04,T,Annual,1,T,NE,Fish,2015,18.5,1994,Male,douglas,7401,21
28691,2015-05-04,T,1-Day,1,T,NE,Fish,2015,6.5,1977,Female,perkins,7402,38
28692,2015-05-04,T,Annual,1,T,NE,Fish,2015,18.5,1968,Male,madison,7403,47
35688,2016-08-14,T,Annual,1,T,NE,Fish,2016,19.5,1968,Male,madison,7403,48
36507,2016-10-19,T,Season,1,T,NE,Deer,2016,31,1968,Male,madison,7403,48
36508,2016-10-19,T,Season,1,T,NE,Deer,2016,31,1968,Male,madison,7403,48
37443,2016-11-16,T,Season,1,T,NE,Deer,2016,31,1968,Male,madison,7403,48
39251,2017-04-16,T,Season,1,T,NE,Spring Turkey,2017,30,1968,Male,madison,7403,49
41414,2017-09-17,T,Season,1,T,NE,Fall Turkey,2017,30,1968,Male,madison,7403,49
28689,2015-05-04,T,Annual,1,T,NE,Fish,2015,18.5,1989,Male,sarpy,7404,26
39751,2017-05-14,T,Annual,1,T,NE,Fish,2017,23,1989,Male,sarpy,7404,28
28693,2015-05-04,T,Annual,1,T,NE,Fish,2015,18.5,1998,Male,sarpy,7405,17
44307,2018-04-29,T,Annual,1,T,NE,Fish,2018,23,1998,Male,sarpy,7405,20
28725,2015-05-05,T,Annual,1,T,NE,Fish,2015,18.5,1955,Female,dawson,7406,60
34701,2016-06-01,T,Annual,1,T,NE,Fish,2016,19.5,1955,Female,dawson,7406,61
28721,2015-05-05,T,Annual,1,T,NE,Fish,2015,18.5,1991,Male,scotts bluff,7407,24
28728,2015-05-05,T,Annual,1,T,NE,Fish,2015,18.5,1993,Female,sarpy,7408,22
28722,2015-05-05,F,Annual,1,T,NE,Fish,2015,50.5,1977,Male,adams,7409,38
33304,2016-03-14,T,Annual,1,T,NE,Fish,2016,19.5,1977,Male,adams,7409,39
38513,2017-02-13,T,Annual,1,T,NE,Fish,2017,23,1977,Male,adams,7409,40
44009,2018-04-13,T,Annual,1,T,NE,Fish,2018,23,1977,Male,adams,7409,41
28727,2015-05-05,T,Annual,1,T,NE,Fish,2015,18.5,1982,Male,dawes,7410,33
32108,2015-11-30,T,Annual,1,T,NE,Hunt,2015,14,1982,Male,dawes,7410,33
42710,2017-11-24,T,Annual,1,T,NE,Hunt,2017,18,1982,Male,dawes,7410,35
28724,2015-05-05,T,3 Year,3,T,NE,Fish,2015,49,1995,Male,lancaster,7411,20
45344,2018-06-26,T,Annual,1,T,NE,Fish,2018,23,1995,Male,lancaster,7411,23
28723,2015-05-05,T,Annual,1,T,NE,Fish,2015,18.5,1993,Male,scotts bluff,7412,22
28720,2015-05-05,T,Annual,1,T,NE,Fish,2015,18.5,1980,Female,douglas,7413,35
35300,2016-07-10,T,Annual,1,T,NE,Fish,2016,19.5,1980,Female,douglas,7413,36
28719,2015-05-05,T,Annual,1,T,NE,Fish,2015,18.5,1981,Male,lancaster,7414,34
28726,2015-05-05,F,Annual,1,F,IA,Fish,2015,50.5,1991,Male,NA,7415,24
28738,2015-05-06,T,Annual,1,T,NE,Fish,2015,18.5,1982,Male,gage,7416,33
32314,2015-12-21,T,Annual,1,T,NE,Fish,2016,19.5,1982,Male,gage,7416,33
39717,2017-05-12,T,Annual,1,T,NE,Fish,2017,23,1982,Male,gage,7416,35
45013,2018-06-03,T,Annual,1,T,NE,Fish,2018,23,1982,Male,gage,7416,36
13724,2012-06-18,T,Annual,1,T,NE,Fish,2012,18.5,1952,Male,saunders,7417,60
23485,2014-05-18,T,Annual,1,T,NE,Fish,2014,18.5,1952,Male,saunders,7417,62
28739,2015-05-06,T,3 Year,3,T,NE,Fish,2015,49,1952,Male,saunders,7417,63
44230,2018-04-26,T,3 Year,3,T,NE,Fish,2018,59,1952,Male,saunders,7417,66
28749,2015-05-07,T,Annual,1,T,NE,Fish,2015,18.5,1973,Male,douglas,7418,42
39705,2017-05-11,T,Annual,1,T,NE,Fish,2017,23,1973,Male,douglas,7418,44
43969,2018-04-09,T,Annual,1,T,NE,Fish,2018,23,1973,Male,douglas,7418,45
28758,2015-05-08,T,Annual,1,T,NE,Fish,2015,18.5,1944,Female,douglas,7419,71
28788,2015-05-09,F,3-Day,1,F,IA,Fish,2015,17.5,1998,Female,NA,7420,17
34308,2016-05-14,F,3-Day,1,F,IA,Fish,2016,18.5,1998,Female,NA,7420,18
28784,2015-05-09,F,Season,1,F,IN,Spring Turkey,2015,96,1972,Male,NA,7421,43
28785,2015-05-09,F,Season,1,F,IL,Spring Turkey,2015,96,1966,Male,NA,7422,49
28786,2015-05-09,F,Season,1,F,IL,Spring Turkey,2015,96,1966,Male,NA,7422,49
28787,2015-05-09,F,Season,1,F,IL,Spring Turkey,2015,96,1966,Male,NA,7422,49
28783,2015-05-09,F,1-Day,1,F,FL,Fish,2015,8.5,1986,Male,NA,7423,29
28798,2015-05-10,F,1-Day,1,F,FL,Fish,2015,8.5,1986,Male,NA,7423,29
29006,2015-05-26,F,1-Day,1,F,FL,Fish,2015,8.5,1986,Male,NA,7423,29
28775,2015-05-09,T,Annual,1,T,NE,Fish,2015,18.5,1985,Male,madison,7424,30
28781,2015-05-09,F,Season,1,F,CO,Spring Turkey,2015,96,1979,Female,NA,7425,36
28776,2015-05-09,F,Season,1,F,IA,Spring Turkey,2015,96,1966,Male,NA,7426,49
28777,2015-05-09,F,2-Day,1,F,IA,Hunt,2015,56,1966,Male,NA,7426,49
28779,2015-05-09,T,1-Day,1,T,NE,Fish,2015,6.5,1991,Female,cheyenne,7427,24
28778,2015-05-09,T,Annual,1,T,NE,Fish,2015,18.5,1984,Male,box butte,7428,31
28780,2015-05-09,T,Annual,1,T,NE,Fish,2015,18.5,1995,Female,dixon,7429,20
45314,2018-06-24,T,Annual,1,T,NE,Fish,2018,23,1995,Female,dixon,7429,23
28782,2015-05-09,F,1-Day,1,F,IA,Fish,2015,8.5,1990,Male,NA,7430,25
29104,2015-05-31,T,Annual,1,T,NE,Fish,2015,18.5,1989,Female,lancaster,7431,26
28800,2015-05-10,F,1-Day,1,F,OR,Fish,2015,8.5,1958,Male,NA,7432,57
28801,2015-05-10,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1947,Male,lancaster,7433,68
33771,2016-04-15,T,Annual,1,T,NE,Fish,2016,19.5,1947,Male,lancaster,7433,69
39609,2017-05-06,T,Annual,1,T,NE,Hunt Fish Combo,2017,5,1947,Male,lancaster,7433,70
44541,2018-05-09,T,Annual,1,T,NE,Hunt Fish Combo,2018,5,1947,Male,lancaster,7433,71
28799,2015-05-10,T,Season,1,T,NE,Spring Turkey,2015,6,2002,Female,lancaster,7434,13
31997,2015-11-21,T,Season,1,T,NE,Deer,2015,6,2002,Female,lancaster,7434,13
36875,2016-11-04,T,Season,1,T,NE,Deer,2016,7,2002,Female,lancaster,7434,14
42334,2017-11-10,T,Season,1,T,NE,Deer,2017,8,2002,Female,lancaster,7434,15
